Longitude	Latitude	FID	solmutunnu	linjoja	lyhyt_nro	nimi_s	nimi_r	nousijat	nettiosoit	P_koord	I_koord
25.00381606	60.2806422	3172	1401100	0	H3774	Iltatähdentie	Aftonstjärnevägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401100.html	6685903	2555715
25.01609417	60.18864319	3173	1420119	2	H4023	Tupasaarentie	Stugövägen	20	http://aikataulut.hsl.fi/pysakit/fi/1420119.html	6675664	2556552
24.98701862	60.26067085	3174	1391111	4	H3272	Valakkatie	Valacksvägen	111	http://aikataulut.hsl.fi/pysakit/fi/1391111.html	6683664	2554819
25.09874802	60.21530776	3175	1452115	0	H4837	Puotilan urheilupuis	Bottby idrottspark	0	http://aikataulut.hsl.fi/pysakit/fi/1452115.html	6678708	2561088
24.98277582	60.17933471	3176	1420120	2	H4033	Korkeasaari	Högholmen	72	http://aikataulut.hsl.fi/pysakit/fi/1420120.html	6674599	2554719
24.98335968	60.26937775	3177	1401101	3	H3279	Peltokyläntie	Åkerbyvägen	13	http://aikataulut.hsl.fi/pysakit/fi/1401101.html	6684631	2554602
24.98389754	60.26381763	3178	1391112	4	H3273	Santerlantie	Sandersvägen	23	http://aikataulut.hsl.fi/pysakit/fi/1391112.html	6684012	2554641
24.99306231	60.18222024	3179	1420121	2	H4030	Mustikkamaa	Blåbärslandet	1	http://aikataulut.hsl.fi/pysakit/fi/1420121.html	6674929	2555285
24.98277349	60.26911274	3180	1401102	4	H3278	Peltokyläntie	Åkerbyvägen	342	http://aikataulut.hsl.fi/pysakit/fi/1401102.html	6684601	2554570
24.98353553	60.26379338	3181	1391113	4	H3274	Santerlantie	Sandersvägen	216	http://aikataulut.hsl.fi/pysakit/fi/1391113.html	6684009	2554621
25.09814726	60.21514224	3182	1452116	0	H4838	Puotilan urheilupuis	Botby idrottspark	0	http://aikataulut.hsl.fi/pysakit/fi/1452116.html	6678689	2561055
24.9920591	60.27143134	3183	1401103	4	H3281	Kytöpolku	Kyttlandsstigen	8	http://aikataulut.hsl.fi/pysakit/fi/1401103.html	6684867	2555080
24.99322034	60.18208438	3184	1420122	2	H4029	Mustikkamaa	Blåbärslandet	5	http://aikataulut.hsl.fi/pysakit/fi/1420122.html	6674914	2555294
24.98399339	60.25496658	3185	1391114	1	H3752	Tapaninvainiontie	Staffansslättsvägen	1	http://aikataulut.hsl.fi/pysakit/fi/1391114.html	6683026	2554661
25.09454024	60.21463343	3186	1452117	0	H4839	Puotila (M)	Botby gård(M)	0	http://aikataulut.hsl.fi/pysakit/fi/1452117.html	6678629	2560856
25.0078837	60.18776331	3187	1420123	2	H4026	Kulosaari (M)	Brändö (M)	172	http://aikataulut.hsl.fi/pysakit/fi/1420123.html	6675559	2556098
24.98360577	60.25529266	3188	1391115	1	H3753	Tapaninvainiontie	Staffansslättsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391115.html	6683062	2554639
24.99161094	60.2715514	3189	1401104	5	H3280	Kytöpolku	Kyttlandsstigen	340	http://aikataulut.hsl.fi/pysakit/fi/1401104.html	6684880	2555055
25.09346411	60.21482187	3190	1452119	3	H4299	Puotila (M)	Botby gård (M)	31	http://aikataulut.hsl.fi/pysakit/fi/1452119.html	6678649	2560796
25.00850295	60.18797408	3191	1420124	1	H4025	Kulosaari (M)	Brändö (M)	26	http://aikataulut.hsl.fi/pysakit/fi/1420124.html	6675583	2556132
24.98362837	60.25484368	3192	1391116	1	H3193	Tapaninvainiontie	Staffansslättsvägen	8	http://aikataulut.hsl.fi/pysakit/fi/1391116.html	6683012	2554641
24.99127052	60.27523412	3193	1401105	6	H3283	Siltamäen ostosk.	Brobacka köpcentrum	48	http://aikataulut.hsl.fi/pysakit/fi/1401105.html	6685290	2555030
24.99003377	60.18039375	3194	1420125	2	H4032	Mustikkamaanpolku	Blåbärslandsstigen	0	http://aikataulut.hsl.fi/pysakit/fi/1420125.html	6674723	2555120
25.0916973	60.2105099	3195	1452133	3	H4499	Rusthollarinkuja	Rusthållargränden	9	http://aikataulut.hsl.fi/pysakit/fi/1452133.html	6678167	2560706
24.98392758	60.25397975	3196	1391117	1	H3194	Tapaninvainiontie	Staffansslättsvägen	87	http://aikataulut.hsl.fi/pysakit/fi/1391117.html	6682916	2554659
24.99031765	60.18024807	3197	1420126	2	H4031	Mustikkamaanpolku	Blåbärslandsstigen	1	http://aikataulut.hsl.fi/pysakit/fi/1420126.html	6674707	2555136
24.98152485	60.25757895	3198	1391118	2	H3195	Uimarannantie	Simstrandsvägen	4	http://aikataulut.hsl.fi/pysakit/fi/1391118.html	6683315	2554520
24.99104688	60.27739895	3199	1401106	4	H3285	Siltamäki	Brobacka	6	http://aikataulut.hsl.fi/pysakit/fi/1401106.html	6685531	2555014
25.09155687	60.21062768	3200	1452134	3	H4498	Rusthollarinkuja	Rusthållargränden	31	http://aikataulut.hsl.fi/pysakit/fi/1452134.html	6678180	2560698
25.01173533	60.18582209	3201	1420127	1	H4762	Tupavuori	Stugberget	14	http://aikataulut.hsl.fi/pysakit/fi/1420127.html	6675346	2556315
24.98141611	60.25757077	3202	1391119	2	H3196	Uimarannantie	Simstrandsvägen	90	http://aikataulut.hsl.fi/pysakit/fi/1391119.html	6683314	2554514
24.99072555	60.27513943	3203	1401107	7	H3282	Siltamäen ostosk.	Brobacka köpcentrum	478	http://aikataulut.hsl.fi/pysakit/fi/1401107.html	6685279	2555000
25.09854737	60.21308336	3204	1452137	2	H4515	Leikkimäki	Lekbacken	30	http://aikataulut.hsl.fi/pysakit/fi/1452137.html	6678460	2561081
25.01171095	60.18619927	3205	1420128	0	H4708	Kyösti Kallion tie	Kyösti Kallios väg	0	http://aikataulut.hsl.fi/pysakit/fi/1420128.html	6675388	2556313
24.98123992	60.25952883	3206	1391120	2	H3197	Pohjanpellontie	Norråkersvägen	5	http://aikataulut.hsl.fi/pysakit/fi/1391120.html	6683532	2554501
25.00331547	60.28200131	3207	1401108	0	H3775	Pohjantähdentie	Polstjärnevägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401108.html	6686054	2555685
25.09981358	60.2137281	3208	1452138	2	H4514	Leikkimäki	Lekbacken	58	http://aikataulut.hsl.fi/pysakit/fi/1452138.html	6678533	2561150
25.0116171	60.18725016	3209	1420129	0	H4709	Tupavuori	Stugberget	0	http://aikataulut.hsl.fi/pysakit/fi/1420129.html	6675505	2556306
24.98020657	60.25880045	3210	1391121	2	H3198	Pohjanpellontie	Norråkersvägen	77	http://aikataulut.hsl.fi/pysakit/fi/1391121.html	6683450	2554445
24.99757801	60.27463935	3211	1401109	2	H3317	Suutarilantie	Skomakarbölevägen	19	http://aikataulut.hsl.fi/pysakit/fi/1401109.html	6685229	2555380
25.09978333	60.20905176	3212	1452139	1	H4509	Puotilantie	Botbygårdsvägen	8	http://aikataulut.hsl.fi/pysakit/fi/1452139.html	6678012	2561157
25.00756771	60.1862757	3213	1420130	0	H4710	Svinhufvudintie	Svinhufvudsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1420130.html	6675393	2556083
24.98481045	60.26172842	3214	1391122	1	H3199	Immolantie	Immusvägen	3	http://aikataulut.hsl.fi/pysakit/fi/1391122.html	6683780	2554695
24.99855634	60.27472178	3215	1401110	2	H3318	Suutarilantie	Skomakarbölevägen	111	http://aikataulut.hsl.fi/pysakit/fi/1401110.html	6685239	2555434
25.00948786	60.18717669	3216	1420131	0	H4711	Tupavuori	Stugberget	0	http://aikataulut.hsl.fi/pysakit/fi/1420131.html	6675495	2556188
25.09959403	60.20878407	3217	1452140	1	H4508	Puotilantie	Botbygårdsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452140.html	6677982	2561147
24.98453814	60.26168555	3218	1391123	1	H3200	Immolantie	Immusvägen	53	http://aikataulut.hsl.fi/pysakit/fi/1391123.html	6683775	2554680
25.00704817	60.27817627	3219	1401111	4	H3293	Vaskipellontie	Kopparkyevägen	38	http://aikataulut.hsl.fi/pysakit/fi/1401111.html	6685631	2555898
25.01468545	60.18855522	3220	1420132	1	H4781	Tupasaarentie	Stugövägen	2	http://aikataulut.hsl.fi/pysakit/fi/1420132.html	6675653	2556474
25.09821249	60.21007905	3221	1452141	1	H4511	Klaavuntie	Klåvusvägen	10	http://aikataulut.hsl.fi/pysakit/fi/1452141.html	6678125	2561068
24.98439024	60.25856301	3222	1391124	1	H3755	Uimarannantie	Simstrandsvägen	13	http://aikataulut.hsl.fi/pysakit/fi/1391124.html	6683427	2554677
25.00629326	60.1893911	3223	1420134	0	H	Kulosaari(M)	Brändö(M)	0	http://aikataulut.hsl.fi/pysakit/fi/1420134.html	6675739	2556007
25.00580523	60.27831128	3224	1401112	4	H3292	Vaskipellontie	Kopparkyevägen	125	http://aikataulut.hsl.fi/pysakit/fi/1401112.html	6685645	2555829
24.98224339	60.25986249	3225	1391125	1	H3757	Karhusuontie	Björnkärrsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391125.html	6683570	2554556
25.09804982	60.2100715	3226	1452142	1	H4510	Klaavuntie	Klåvusvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452142.html	6678124	2561059
25.01092302	60.28015747	3227	1401113	3	H3295	Hannukselanpolku	Hannusasstigen	3	http://aikataulut.hsl.fi/pysakit/fi/1401113.html	6685855	2556109
25.01294114	60.18986114	3228	1420136	2	H4051	Rantatöyry	Strandliden	1	http://aikataulut.hsl.fi/pysakit/fi/1420136.html	6675797	2556375
25.09681017	60.21237965	3229	1452143	2	H4513	Puotilan ostoskeskus	Botby köpcentrum	37	http://aikataulut.hsl.fi/pysakit/fi/1452143.html	6678380	2560986
25.00017887	60.26333702	3230	1391126	0	H3766	Hippiäistie	Kungsfågelsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391126.html	6683972	2555543
25.0060218	60.18935724	3231	1420138	0	H	Kulosaari(M)	Brändö(M)	0	http://aikataulut.hsl.fi/pysakit/fi/1420138.html	6675735	2555992
24.98056534	60.26657096	3232	1401114	3	H3277	Niemitie	Näsvägen	14	http://aikataulut.hsl.fi/pysakit/fi/1401114.html	6684316	2554452
25.09650901	60.21254366	3233	1452144	2	H4512	Puotilan ostoskeskus	Botby köpcentrum	41	http://aikataulut.hsl.fi/pysakit/fi/1452144.html	6678398	2560969
24.99979076	60.2636451	3234	1391127	0	H3767	Hippiäistie	Kungsfågelsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391127.html	6684006	2555521
25.00070232	60.28226332	3235	1401115	1	H3776	Revontulentie	Norrskensvägen	2	http://aikataulut.hsl.fi/pysakit/fi/1401115.html	6686081	2555540
25.0007901	60.1880325	3236	1420140	0	H	Purjehtijankuja	Seglargränden	0	http://aikataulut.hsl.fi/pysakit/fi/1420140.html	6675583	2555704
25.09574719	60.20808884	3237	1452168	3	H4222	Meripellontie	Sjöåkervägen	23	http://aikataulut.hsl.fi/pysakit/fi/1452168.html	6677901	2560935
24.99610099	60.27480305	3238	1401116	0	H3773	Suutarilan palveluk	Skomarkarböle servic	0	http://aikataulut.hsl.fi/pysakit/fi/1401116.html	6685246	2555298
24.99407493	60.26222494	3239	1391128	0	H3764	Leivosentie	Lärkvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391128.html	6683843	2555207
24.99476276	60.1866057	3240	1420142	0	H	Raitalahti	Pilviken	0	http://aikataulut.hsl.fi/pysakit/fi/1420142.html	6675419	2555372
25.10105737	60.20777553	3241	1452169	6	H4505	Puotilantie	Botbygårdsvägen	17	http://aikataulut.hsl.fi/pysakit/fi/1452169.html	6677871	2561230
24.99180262	60.27489796	3242	1401117	1	H3772	Riimusauvantie	Runstavsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401117.html	6685253	2555060
24.99474477	60.26227379	3243	1391129	0	H3765	Leivosentie	Lärkvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391129.html	6683849	2555244
24.99899009	60.18633161	3244	1420215	0	H4001	Kulosaari	Brändö	6	http://aikataulut.hsl.fi/pysakit/fi/1420215.html	6675392	2555607
25.09863421	60.20812772	3245	1452170	6	H4504	Puotilantie	Botbygårdsvägen	35	http://aikataulut.hsl.fi/pysakit/fi/1452170.html	6677908	2561095
24.99523114	60.26043899	3246	1391130	0	H3762	Varpustie	Sparvvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391130.html	6683645	2555274
25.01704396	60.28110706	3247	1401118	0	H	Lampputie	Lampvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401118.html	6685966	2556446
25.00158653	60.18755074	3248	1420216	0	H4000	Kulosaari	Brändö	1	http://aikataulut.hsl.fi/pysakit/fi/1420216.html	6675530	2555749
24.9955278	60.26009569	3249	1391131	0	H3763	Varpustie	Sparvvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391131.html	6683607	2555291
25.09628967	60.21624369	3250	1452186	0	H	Rantakartanontie	Strandgårdsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452186.html	6678810	2560950
25.00551183	60.27758646	3251	1401119	1	H3361	Vaskipellontie	Kopparkyevägen	2	http://aikataulut.hsl.fi/pysakit/fi/1401119.html	6685564	2555814
25.00953111	60.18858557	3252	1420217	0	H4003	Tupasaari	Stugö	1	http://aikataulut.hsl.fi/pysakit/fi/1420217.html	6675652	2556188
24.99226675	60.25918656	3253	1391132	0	H3760	Kirkonkyläntie	Kyrkobyvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391132.html	6683503	2555112
25.10709696	60.20823695	3254	1452201	0	H4506	Vuosaaren silta	Nordsjö bro	2	http://aikataulut.hsl.fi/pysakit/fi/1452201.html	6677928	2561564
25.01823574	60.28281238	3255	1401120	0	H3299	Hehkulanka	Glödtråden	0	http://aikataulut.hsl.fi/pysakit/fi/1401120.html	6686157	2556509
25.10680323	60.20808677	3256	1452202	0	H4507	Vuosaaren silta	Nordsjö bro	1	http://aikataulut.hsl.fi/pysakit/fi/1452202.html	6677911	2561548
25.01068159	60.18907052	3257	1420218	0	H4002	Tupasaari	Stugö	0	http://aikataulut.hsl.fi/pysakit/fi/1420218.html	6675707	2556251
24.99303821	60.2590103	3258	1391133	0	H3761	Kirkonkyläntie	Kyrkobyvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391133.html	6683484	2555155
25.01302549	60.28384849	3259	1401121	0	H	Sarastustie	Gryningsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401121.html	6686268	2556219
25.00713928	60.18876536	3260	1420601	3	H0019	Kulosaari	Brändö	2404	http://aikataulut.hsl.fi/pysakit/fi/1420601.html	6675670	2556055
24.98736385	60.25893589	3261	1391134	1	H3758	Tapaninvainiontie	Staffansslättsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391134.html	6683471	2554841
25.0953342	60.20868463	3262	1452203	0	H4502	Meripellontie	Sjöåkervägen	3	http://aikataulut.hsl.fi/pysakit/fi/1452203.html	6677967	2560911
25.01213204	60.28418739	3263	1401122	0	H	Sarastustie	Gryningsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401122.html	6686305	2556169
25.00713928	60.18876536	3264	1420602	3	H0019	Kulosaari	Brändö	2404	http://aikataulut.hsl.fi/pysakit/fi/1420602.html	6675670	2556055
24.98712047	60.25925184	3265	1391135	1	H3759	Tapaninvainiontie	Staffansslättsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391135.html	6683506	2554827
25.09675992	60.20817016	3266	1452204	0	H4503	Meripellontie	Sjöåkervägen	1	http://aikataulut.hsl.fi/pysakit/fi/1452204.html	6677911	2560991
25.02751658	60.2824716	3267	1401123	4	H3350	Tikkuritie	Dickurvägen	38	http://aikataulut.hsl.fi/pysakit/fi/1401123.html	6686127	2557023
25.00130454	60.19072143	3268	1420900	0	XH4001	Kulosaaren Kappeli	Vilans kapell	0	 	6675883	2555728
24.98373682	60.25846012	3269	1391136	1	H3754	Uimarannantie	Simstrandsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391136.html	6683415	2554641
25.09026217	60.21074606	3270	1452205	0	H	Rusthollarintie	Rusthållarvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452205.html	6678192	2560626
25.0042981	60.27926519	3271	1401124	3	H3291	Revontulentie	Norrskensvägen	4	http://aikataulut.hsl.fi/pysakit/fi/1401124.html	6685750	2555744
25.01281144	60.19443093	3272	1420901	0	XH4050	Kivinokan ulkoilup.	Stenuddens friluftsp	0	 	6676306	2556360
24.9819093	60.2595598	3273	1391137	1	H3756	Karhusuontie	Björnkärrsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391137.html	6683536	2554538
25.09348248	60.21483061	3274	1452219	0	H4299	Puotila(M)	Botby gård(M)	6	http://aikataulut.hsl.fi/pysakit/fi/1452219.html	6678650	2560797
25.01632791	60.27958663	3275	1401125	0	H	Tapulikaupungintie	Stapelstadsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401125.html	6685796	2556409
25.01443378	60.19266824	3276	1420902	0	XH4051	Kulosaaren Kartano	Brändö gård	0	 	6676111	2556453
25.00526731	60.25841563	3277	1391138	0	H3777	Kuhankeittäjäntie	Sommargyllingsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391138.html	6683428	2555833
25.10111174	60.20778406	3278	1452269	0	H4505	Puotilantie	Botbygårdsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452269.html	6677872	2561233
25.01587626	60.27959009	3279	1401126	0	H	Tapulikaupungintie	Stapelstadsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1401126.html	6685796	2556384
25.03211335	60.19536824	3280	1431101	0	H4041	Herttoniemi(M)	Hertonäs(M)	0	http://aikataulut.hsl.fi/pysakit/fi/1431101.html	6676427	2557429
24.99941844	60.25735574	3281	1391139	2	H3207	Syystie	Höstvägen	74	http://aikataulut.hsl.fi/pysakit/fi/1391139.html	6683305	2555511
25.09858044	60.20813715	3282	1452270	0	H4504	Puotilantie	Botbygårdsvägen	6	http://aikataulut.hsl.fi/pysakit/fi/1452270.html	6677909	2561092
25.01600262	60.285998	3283	1401127	2	H3353	Suutarilantie	Skomakarbölevägen	4	http://aikataulut.hsl.fi/pysakit/fi/1401127.html	6686510	2556380
25.02127267	60.19171813	3284	1431102	12	H4004	Kipparlahti	Skepparviken	207	http://aikataulut.hsl.fi/pysakit/fi/1431102.html	6676011	2556834
25.00183352	60.2595456	3285	1391140	2	H3321	Laulurastaantie	Taltrastvägen	20	http://aikataulut.hsl.fi/pysakit/fi/1391140.html	6683551	2555641
25.09628967	60.21624369	3286	1452299	0	H	Rantakartanontie	Strandgårdsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1452299.html	6678810	2560950
25.02961475	60.19445419	3287	1431103	0	H4301	Herttoniemi(M)	Hertonäs(M)	445	http://aikataulut.hsl.fi/pysakit/fi/1431103.html	6676323	2557292
25.01392274	60.28421863	3288	1401128	2	H3352	Suutarilantie	Skomakarbölevägen	26	http://aikataulut.hsl.fi/pysakit/fi/1401128.html	6686310	2556268
25.00068044	60.25845924	3289	1391141	2	H3320	Laulurastaantie	Taltrastvägen	85	http://aikataulut.hsl.fi/pysakit/fi/1391141.html	6683429	2555579
25.02979188	60.19435406	3290	1431104	2	H4300	Herttoniemi(M)	Hertonäs(M)	1956	http://aikataulut.hsl.fi/pysakit/fi/1431104.html	6676312	2557302
25.09622679	60.21435923	3291	1452502	0	H	Puotila	Botby gård	0	http://aikataulut.hsl.fi/pysakit/fi/1452502.html	6678600	2560950
25.00330179	60.26088994	3292	1391142	2	H3323	Kotikaivontie	Hembrunnsvägen	13	http://aikataulut.hsl.fi/pysakit/fi/1391142.html	6683702	2555720
25.01512694	60.2869112	3293	1401129	2	H3354	Ala-Tikkurila	Nedre Dickursby	140	http://aikataulut.hsl.fi/pysakit/fi/1401129.html	6686611	2556330
25.03217916	60.19459578	3294	1431105	8	H4007	Herttoniemi	Hertonäs	55	http://aikataulut.hsl.fi/pysakit/fi/1431105.html	6676341	2557434
25.0937417	60.21448739	3295	1452601	1	H0024	Puotila	Botby gård	4783	http://aikataulut.hsl.fi/pysakit/fi/1452601.html	6678612	2560812
25.00420544	60.26149344	3296	1391143	2	H3322	Kotikaivontie	Hembrunnsvägen	84	http://aikataulut.hsl.fi/pysakit/fi/1391143.html	6683770	2555769
25.0310991	60.19464907	3297	1431106	1	H4046	Herttoniemi(M)	Hertonäs(M)	1403	http://aikataulut.hsl.fi/pysakit/fi/1431106.html	6676346	2557374
24.98960918	60.27766994	3298	1401130	2	H3319	Siltamäki	Brobacka	46	http://aikataulut.hsl.fi/pysakit/fi/1401130.html	6685560	2554934
25.0937417	60.21448739	3299	1452602	1	H0024	Puotila	Botby gård	4783	http://aikataulut.hsl.fi/pysakit/fi/1452602.html	6678612	2560812
25.00463194	60.2583127	3300	1391144	0	H3778	Kuhankeittäjäntie	Sommargyllingsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391144.html	6683416	2555798
24.99535175	60.27869525	3301	1401131	4	H3287	Kiertotähdenkuja	Planetgränden	2	http://aikataulut.hsl.fi/pysakit/fi/1401131.html	6685679	2555250
25.07393543	60.21397597	3302	1453100	0	H4811	Olavinlinnanpolku	Olofborgsstigen	0	http://aikataulut.hsl.fi/pysakit/fi/1453100.html	6678537	2559715
25.03034321	60.19469086	3303	1431107	1	H4047	Herttoniemi(M)	Hertonäs(M)	13	http://aikataulut.hsl.fi/pysakit/fi/1431107.html	6676350	2557332
25.00948771	60.26231511	3304	1391145	0	H3780	Tapaninkallio	Staffansberget	0	http://aikataulut.hsl.fi/pysakit/fi/1391145.html	6683866	2556060
24.98986088	60.2770308	3305	1401132	5	H3284	Siltamäki	Brobacka	139	http://aikataulut.hsl.fi/pysakit/fi/1401132.html	6685489	2554949
25.07838873	60.21445152	3306	1453101	0	H	Kastelholmantie	Kastelholmsvägen	0	http://aikataulut.hsl.fi/pysakit/fi/1453101.html	6678594	2559961
25.0316112	60.19545295	3307	1431108	1	H4049	Herttoniemi(M)	Hertonäs(M)	452	http://aikataulut.hsl.fi/pysakit/fi/1431108.html	6676436	2557401
25.0097298	60.26196322	3308	1391146	0	H3779	Tapaninkallio	Staffansberget	0	http://aikataulut.hsl.fi/pysakit/fi/1391146.html	6683827	2556074
24.99422392	60.27846128	3309	1401133	5	H3286	Kiertotähdenkuja	Planetgränden	109	http://aikataulut.hsl.fi/pysakit/fi/1401133.html	6685652	2555188
25.07607581	60.20992831	3310	1453102	0	H	"Itäkeskus(M), tulo"	Östra centrum(M) anv	0	http://aikataulut.hsl.fi/pysakit/fi/1453102.html	6678088	2559841
25.04462135	60.20602376	3311	1431109	0	H	Siilitie(M)	Igelkottsvägen(M)	0	http://aikataulut.hsl.fi/pysakit/fi/1431109.html	6677625	2558104
24.99779249	60.2793142	3312	1401134	4	H3289	Pohjantähdentie	Polstjärnevägen	3	http://aikataulut.hsl.fi/pysakit/fi/1401134.html	6685750	2555384
25.08948681	60.21673956	3313	1453103	2	H4820	Orvokkitie	Violvägen	6	http://aikataulut.hsl.fi/pysakit/fi/1453103.html	6678859	2560572
25.0129	60.26458698	3314	1391147	0	H3782	Sidetie	Bindevägen	0	http://aikataulut.hsl.fi/pysakit/fi/1391147.html	6684122	2556245
25.03119317	60.19534846	3315	1431110	1	H4048	Herttoniemi(M)	Hertonäs(M)	1263	http://aikataulut.hsl.fi/pysakit/fi/1431110.html	6676424	2557378
24.99892393	60.27966473	3316	1401135	5	H3288	Pohjantähdentie	Polstjärnevägen	124	http://aikataulut.hsl.fi/pysakit/fi/1401135.html	6685790	2555446
25.07660408	60.21008563	3317	1453104	3	H4304	Itäkeskus(M)	Östra centrum(M)	1046	http://aikataulut.hsl.fi/pysakit/fi/1453104.html	6678106	2559870
25.01427358	60.26577031	3318	1391148	0	H3784	Tapanilan urheilukes	Mosabacka sportcent.	0	http://aikataulut.hsl.fi/pysakit/fi/1391148.html	6684255	2556319
25.00409988	60.27987702	3319	1401136	4	H3290	Revontulentie	Norrskensvägen	194	http://aikataulut.hsl.fi/pysakit/fi/1401136.html	6685818	2555732
25.03084263	60.19509091	3320	1431111	0	H4040	Herttoniemi(M)	Hertonäs(M)	76	http://aikataulut.hsl.fi/pysakit/fi/1431111.html	6676395	2557359
